timestamp,az_cam_deg,el_cam_deg,dist_m,conf,cls_name,latency_ms
1771452502.819506,-16.243101119995117,-15.308252334594727,4.373253693894277,0.859065592288971,person,0.0
1771452502.9831676,18.052410125732422,-1.348961353302002,3.866742919662246,0.9308685064315796,person,0.0
1771452502.9831676,-16.348634719848633,-15.357429504394531,4.4000571897466845,0.9032418727874756,person,0.0
1771452503.1432772,16.967330932617188,-2.72861909866333,3.9280779434818736,0.8391965627670288,person,0.0
1771452503.1432772,-16.65856170654297,-15.427167892456055,4.4460584576114055,0.9115369319915771,person,0.0
1771452503.312755,16.115018844604492,-3.4735114574432373,3.986538329972433,0.9215111136436462,person,0.0
1771452503.314755,-16.861740112304688,-15.454901695251465,4.489903747479325,0.9100039005279541,person,0.0
1771452503.474412,15.555910110473633,-4.083804130554199,4.041528546619098,0.9221338033676147,person,0.0
1771452503.4759154,-16.994430541992188,-15.458395957946777,4.5311464099643235,0.904729425907135,person,0.0
1771452503.641372,15.906903266906738,-4.703878879547119,4.097815137657651,0.9436574578285217,person,0.0
1771452503.6423767,-17.066497802734375,-15.485906600952148,4.5733613532432384,0.9053198099136353,person,0.0
1771452503.814405,13.624897956848145,-5.57199764251709,4.169155219299629,0.9333022236824036,person,0.0
1771452503.814405,-17.760189056396484,-15.477192878723145,4.626866414474722,0.9135445356369019,person,0.0
1771452503.9833124,11.171744346618652,-6.221109390258789,4.2423347674037934,0.9303978085517883,person,0.0
1771452503.9843147,-18.565975189208984,-15.47636604309082,4.681751075552845,0.9093933701515198,person,0.0
1771452504.150055,9.822888374328613,-6.868523597717285,4.314821532657817,0.9477863907814026,person,0.0
1771452504.151559,-18.910009384155273,-15.460043907165527,4.736116149493363,0.9181792736053467,person,0.0
1771452504.3185544,9.947136878967285,-7.257562637329102,4.3784601256407765,0.9257761836051941,person,0.0
1771452504.3185544,-18.77273178100586,-15.48449993133545,4.783845094230582,0.9186974167823792,person,0.0
1771452504.4943547,11.024771690368652,-7.626256465911865,4.4328390593028075,0.9194992184638977,person,0.0
1771452504.4943547,-18.910459518432617,-15.416897773742676,4.824629294477106,0.9145875573158264,person,0.0
1771452504.6641836,13.68572998046875,-7.809835433959961,4.479383411955484,0.8924731612205505,person,1.010894775390625
1771452504.666199,-18.727773666381836,-15.352060317993164,4.859537558966613,0.9100568294525146,person,0.0
1771452504.8423338,15.35910701751709,-7.983917713165283,4.517640066926732,0.917449414730072,person,0.0
1771452504.8423338,-18.441204071044922,-15.34473705291748,4.888230050195049,0.9071046113967896,person,0.0
1771452505.0035682,14.458368301391602,-8.430542945861816,4.5676648665084505,0.9361894130706787,person,0.0
1771452505.0045683,-18.26029396057129,-15.310921669006348,4.925748649881338,0.9101279973983765,person,0.0
1771452505.1617823,13.20382022857666,-8.831787109375,4.627872990881771,0.9128221273422241,person,0.0
1771452505.1627834,-18.08816146850586,-15.306809425354004,4.970904743161329,0.915524959564209,person,0.0
1771452505.3229904,12.000875473022461,-9.162150382995605,4.6871469928936005,0.9091452956199646,person,0.0
1771452505.3239903,-18.0155029296875,-15.306554794311523,5.0153602446702,0.9114290475845337,person,0.0
1771452505.4768183,11.022415161132812,-9.33204460144043,4.730002511382717,0.9190738201141357,person,0.0
1771452505.4768183,-17.937789916992188,-15.289366722106934,5.047501883537038,0.9219236373901367,person,0.0
1771452505.6372244,10.334833145141602,-9.481834411621094,4.762363218423863,0.9156641364097595,person,0.0
1771452505.6372244,-17.923168182373047,-15.263699531555176,5.071772413817897,0.9284886717796326,person,0.0
1771452505.8117082,10.856587409973145,-9.493468284606934,4.781924345566247,0.9210091829299927,person,0.0
1771452505.8117082,-16.752243041992188,-15.303930282592773,5.086443259174685,0.8454485535621643,person,0.0
1771452505.9711032,11.599738121032715,-9.37117862701416,4.7825689705972945,0.9217932224273682,person,0.0
1771452505.9711032,-16.000038146972656,-15.33381462097168,5.08692672794797,0.890171468257904,person,0.0
1771452506.1299758,13.49843978881836,-9.109001159667969,4.764957981311312,0.9193388223648071,person,0.0
1771452506.1314795,-15.599653244018555,-15.336573600769043,5.073718485983484,0.8857521414756775,person,0.0
1771452506.31323,17.052440643310547,-8.162741661071777,4.688946818772485,0.9145214557647705,person,1.0001659393310547
1771452506.3142302,-15.457603454589844,-15.335906028747559,5.0167101140793635,0.8802047371864319,person,0.0
1771452506.4745944,18.864295959472656,-7.385181427001953,4.595960780739192,0.9326350092887878,person,0.0
1771452506.4745944,-15.436681747436523,-15.335741996765137,4.946970585554395,0.8902540802955627,person,1.5044212341308594
1771452506.644554,19.38266944885254,-6.160707473754883,4.4824010444550275,0.9457294344902039,person,0.0
1771452506.644554,-15.64554500579834,-15.354694366455078,4.861800783341271,0.8779632449150085,person,0.0
1771452506.8135064,18.965087890625,-5.302905082702637,4.379052625155068,0.9443755745887756,person,0.0
1771452506.8145049,-15.914533615112305,-15.355621337890625,4.784289468866301,0.8744664788246155,person,0.0
1771452506.9804835,18.10414695739746,-4.044483661651611,4.269354994477903,0.9391040802001953,person,0.0
1771452506.9804835,-16.10205841064453,-15.388453483581543,4.702016245858427,0.8865847587585449,person,0.0
1771452507.1358392,16.702913284301758,-2.1252081394195557,4.140985749624883,0.9438144564628601,person,0.0
1771452507.1358392,-16.425094604492188,-15.442658424377441,4.605739312218662,0.9158506989479065,person,1.0044574737548828
1771452507.298133,15.811720848083496,-0.6208166480064392,4.023539280880014,0.9425920248031616,person,0.0
1771452507.2991316,-16.690521240234375,-15.497701644897461,4.51765446066001,0.9233559966087341,person,0.0
1771452507.4510355,15.197680473327637,0.07894974201917648,3.9395078816706484,0.9371886849403381,person,0.0
1771452507.4510355,-16.87277603149414,-15.510553359985352,4.454630911252986,0.9185569882392883,person,0.0
1771452507.608428,14.707619667053223,0.2679957449436188,3.8873064506195716,0.9400727152824402,person,0.0
1771452507.608428,-17.15496826171875,-15.589864730834961,4.4154798379646785,0.9157135486602783,person,0.0
1771452507.7671187,14.63721752166748,0.9302955865859985,3.8755357448876397,0.905532717704773,person,0.0
1771452507.7691188,-16.579648971557617,-13.481700897216797,4.40665180866573,0.8910315036773682,person,0.0
1771452507.9195695,14.967362403869629,1.894360065460205,3.8966476131170764,0.9083613157272339,person,0.0
1771452507.9205706,-15.47251033782959,-9.101311683654785,4.178995791850437,0.868964433670044,person,0.0
1771452508.0811648,15.079243659973145,1.7122228145599365,3.720459058897138,0.9253060221672058,person,0.0
1771452508.0811648,-15.090752601623535,-7.026676177978516,3.812546460659898,0.9102123379707336,person,1.0914802551269531
1771452508.2509406,15.180624008178711,1.1735522747039795,3.4300852148016467,0.9263632297515869,person,0.0
1771452508.2519488,-15.072280883789062,-6.159152984619141,3.4539459074884276,0.9172825813293457,person,0.0
1771452508.4195833,15.359781265258789,0.6496086716651917,3.146792966048632,0.936409056186676,person,0.0
1771452508.4205878,-15.029678344726562,-5.4770660400390625,3.1450999231920824,0.9006599187850952,person,0.0
1771452508.596832,15.403329849243164,-0.2096354067325592,2.9036604460939595,0.9287270307540894,person,1.0001659393310547
1771452508.5988288,-15.02776050567627,-6.424535751342773,2.947223048917934,0.9116649031639099,person,0.0
1771452508.7766256,15.518719673156738,0.17915771901607513,2.756264448538938,0.9090516567230225,person,0.0
1771452508.7766256,-14.794753074645996,-5.510905742645264,2.802902207556344,0.9048892855644226,person,0.0
1771452508.9717386,15.344209671020508,-0.9092268347740173,2.665525434002041,0.9065597653388977,person,0.0
1771452508.9717386,-14.973139762878418,-7.534978866577148,2.829817171931156,0.8896973133087158,person,0.9989738464355469
1771452509.1341631,15.186542510986328,-1.023162841796875,2.6888465677903395,0.9384976029396057,person,0.0
1771452509.1341631,-15.002050399780273,-9.160127639770508,2.956725998727828,0.883903443813324,person,0.0
1771452509.313972,15.25839614868164,-0.6375225186347961,2.7735557162420843,0.9293777346611023,person,0.0
1771452509.313972,-14.863531112670898,-9.631030082702637,3.0575628350765776,0.8855481147766113,person,0.0
1771452509.472501,15.6470308303833,-0.2032078355550766,2.8390382751921166,0.9271184802055359,person,0.0
1771452509.4735014,-14.544809341430664,-9.493293762207031,3.095460548283585,0.9105346202850342,person,0.0
1771452509.6331174,16.490745544433594,0.11265309154987335,2.866581970900106,0.9332281947135925,person,0.0
1771452509.6331174,-14.821615219116211,-9.42856216430664,3.110936371399264,0.8594372868537903,person,0.0
1771452509.789389,17.733503341674805,0.16162993013858795,2.878407744503757,0.9379451274871826,person,0.0
1771452509.789389,-15.566164016723633,-9.410280227661133,3.1183522747953103,0.9086446166038513,person,0.0
1771452509.9533467,18.47303009033203,0.13133808970451355,2.8838083075735077,0.9302197098731995,person,0.0
1771452509.9533467,-15.966647148132324,-9.474822044372559,3.127553660307958,0.9090141654014587,person,0.0
1771452510.1195369,18.740127563476562,0.11262211203575134,2.8924345440225996,0.9353565573692322,person,0.0
1771452510.1195369,-15.873627662658691,-9.404936790466309,3.1321742970586945,0.9114766120910645,person,0.0
1771452510.2806087,18.008115768432617,-0.262909471988678,2.9055475914093947,0.9356890916824341,person,0.0
1771452510.2816057,-16.04273796081543,-9.42899227142334,3.143754607339061,0.9095799922943115,person,0.0
1771452510.4482083,16.150800704956055,-0.7548354864120483,2.928629008766256,0.9333466291427612,person,0.0
1771452510.4492052,-16.349220275878906,-9.420945167541504,3.1570070282764764,0.9138809442520142,person,0.0
1771452510.6099563,14.324813842773438,-1.0062893629074097,2.9452092971436103,0.934653103351593,person,0.0
1771452510.6104608,-15.61746883392334,-9.415200233459473,3.1688441996768857,0.6732388138771057,person,0.0
1771452510.7696924,12.523200988769531,-1.2139966487884521,2.9597796642825727,0.9281339049339294,person,0.0
1771452510.7706945,-15.212848663330078,-9.454771995544434,3.1831260882169046,0.8894737362861633,person,0.0
1771452510.9484708,12.191336631774902,-1.2426210641860962,2.9728892281543677,0.9278120994567871,person,0.0
1771452510.94947,-14.776416778564453,-9.386063575744629,3.1906984484344028,0.8826937079429626,person,0.0
1771452511.1019957,11.511825561523438,-1.2939724922180176,2.9791438571239723,0.944612443447113,person,0.0
1771452511.1029952,-14.731478691101074,-9.440021514892578,3.198645117876892,0.8937937021255493,person,0.0
1771452511.2515705,11.362493515014648,-1.2876468896865845,2.9852736770812633,0.9378575682640076,person,0.0
1771452511.2515705,-14.756105422973633,-9.4397554397583,3.2043479007440396,0.8854832649230957,person,0.0
1771452511.402415,11.341280937194824,-1.2879676818847656,2.9885798593018427,0.936321496963501,person,0.0
1771452511.403416,-14.30404281616211,-9.409784317016602,3.2077610859906116,0.9023971557617188,person,0.0
1771452511.5613356,11.883098602294922,-1.3017358779907227,2.990898128489137,0.909411609172821,person,0.0
1771452511.5623415,-14.109365463256836,-9.350946426391602,3.204505896693753,0.8961806297302246,person,0.0
1771452511.7386816,11.86550521850586,-1.2688361406326294,2.988034120627468,0.9096090793609619,person,0.0
1771452511.7396855,-14.421233177185059,-9.257421493530273,3.198847978985926,0.9098784327507019,person,0.0
1771452511.906521,12.18593978881836,-1.1910510063171387,2.9793792947051987,0.925369143486023,person,0.0
1771452511.9080262,-14.16942310333252,-9.175048828125,3.1857077481832468,0.9298139810562134,person,0.0
1771452512.086079,13.67616081237793,-1.1647264957427979,2.969362255450567,0.9154258966445923,person,0.0
1771452512.0872862,-14.140730857849121,-9.016486167907715,3.1694212072665504,0.9363261461257935,person,0.0
1771452512.2535498,16.108280181884766,-1.1363372802734375,2.957443134196646,0.8234339356422424,person,0.0
1771452512.2535498,-14.443159103393555,-8.961675643920898,3.156049229517733,0.934789776802063,person,0.0
1771452512.417004,17.992263793945312,-1.0609357357025146,2.9470101402919675,0.9299182295799255,person,0.0
1771452512.4185088,-15.076533317565918,-8.63128662109375,3.119134120311892,0.9500176906585693,person,0.0
1771452512.5933404,18.537412643432617,-1.0210999250411987,2.9176291435774315,0.94225013256073,person,0.0
1771452512.5933404,-15.417828559875488,-7.969947814941406,3.0561188951177782,0.9455243349075317,person,0.0
1771452512.7559543,18.555803298950195,-1.0052287578582764,2.869599816671331,0.9446271061897278,person,0.0
1771452512.7559543,-15.509445190429688,-7.40962553024292,2.9842230194367394,0.9437990784645081,person,0.0
1771452512.9170601,18.429967880249023,-1.0043467283248901,2.815596362374423,0.9120808243751526,person,0.0
1771452512.9170601,-14.579903602600098,-6.933800220489502,2.9186210580560292,0.9518964886665344,person,0.0
1771452513.0837607,18.40574836730957,-1.0182952880859375,2.7667916130579915,0.9268936514854431,person,0.0
1771452513.084788,-13.163396835327148,-6.479921817779541,2.856356793658902,0.9443526268005371,person,0.0
1771452513.257199,18.07185935974121,-1.0042117834091187,2.7189896972812893,0.9407832026481628,person,0.0
1771452513.257199,-12.020345687866211,-5.59136438369751,2.7787889920385447,0.936479389667511,person,0.0
1771452513.4146075,17.6197566986084,-0.9989469647407532,2.660156571395471,0.9208108186721802,person,0.0
1771452513.4146075,-11.650096893310547,-4.9456305503845215,2.7062962945364832,0.937990665435791,person,0.0
1771452513.580499,16.888330459594727,-0.9349225759506226,2.605414890196027,0.9397426247596741,person,0.0
1771452513.5814989,-12.160894393920898,-4.440311431884766,2.6460879445669887,0.943342924118042,person,0.0
1771452513.7601936,17.10394859313965,-0.8731106519699097,2.55970354567757,0.9316273927688599,person,0.0
1771452513.7601936,-12.695944786071777,-3.9000940322875977,2.5907092174679436,0.9347134232521057,person,0.0
1771452513.9188406,16.429147720336914,-0.9052048921585083,2.518618765088253,0.9192709922790527,person,0.0
1771452513.9188406,-12.514739036560059,-3.619689464569092,2.5515622479529627,0.9283575415611267,person,0.9999275207519531
1771452514.0751643,16.396484375,-0.9285005331039429,2.4898616760358623,0.9135503172874451,person,0.0
1771452514.0751643,-11.857544898986816,-3.49702787399292,2.524207521642997,0.9325783252716064,person,0.0
1771452514.248739,16.250492095947266,-0.9624990224838257,2.4703731150267,0.8771382570266724,person,0.9996891021728516
1771452514.2497387,-11.171234130859375,-3.428133964538574,2.5076578235478277,0.9380010366439819,person,0.0
1771452514.4213526,17.380104064941406,-0.9507701992988586,2.459901128734615,0.932864248752594,person,0.0
1771452514.4223719,-10.578001976013184,-3.3414864540100098,2.493853833155506,0.9394949078559875,person,0.0
1771452514.584535,17.97763442993164,-0.9992840886116028,2.45138937713869,0.9339501857757568,person,0.0
1771452514.584535,-10.219666481018066,-3.25543475151062,2.4840630728110327,0.9422746896743774,person,0.0
1771452514.7410696,18.38987922668457,-1.2333523035049438,2.450956385020664,0.921960711479187,person,0.0
1771452514.7410696,-10.088258743286133,-3.2394070625305176,2.4831174944149277,0.9454010725021362,person,0.0
1771452514.9046824,18.80609130859375,-1.492890477180481,2.457597422760851,0.9280527830123901,person,0.0
1771452514.9046824,-10.052374839782715,-3.2511322498321533,2.488180856886585,0.9435235857963562,person,0.0
1771452515.0782583,18.904499053955078,-1.831833839416504,2.4720626573459996,0.9234175086021423,person,0.0
1771452515.0782583,-10.137479782104492,-3.337836265563965,2.5028293243725215,0.9441547393798828,person,0.0
1771452515.247616,18.311988830566406,-2.2119104862213135,2.495249812789403,0.9369271993637085,person,0.0
1771452515.247616,-10.173851013183594,-3.390082359313965,2.5219886710143125,0.9435967206954956,person,0.0
1771452515.417264,16.991558074951172,-2.714149236679077,2.525946048822658,0.942121684551239,person,0.0
1771452515.417264,-10.17483901977539,-3.4430649280548096,2.548287560071853,0.9448307752609253,person,0.0
1771452515.6207304,13.668550491333008,-3.6778383255004883,2.577447077433471,0.9263980984687805,person,0.0
1771452515.6217308,-10.149614334106445,-3.5284640789031982,2.5901545703756845,0.9404633045196533,person,0.0
1771452515.783936,11.933394432067871,-4.1077375411987305,2.624742475670761,0.9318965077400208,person,0.0
1771452515.783936,-10.133357048034668,-3.549591064453125,2.625364452648834,0.9404531717300415,person,0.0
1771452515.9416323,11.344338417053223,-4.422504901885986,2.6638108213431178,0.9274826049804688,person,0.0
1771452515.9426324,-10.113909721374512,-3.580590009689331,2.6549963578032263,0.9412069916725159,person,0.0
1771452516.1057763,11.587895393371582,-4.81256103515625,2.7009977989715748,0.9278472065925598,person,0.0
1771452516.1067843,-10.083911895751953,-3.617960214614868,2.6842575947350733,0.9423449635505676,person,0.0
1771452516.2647605,11.949298858642578,-5.158401966094971,2.7384079353630577,0.9069517254829407,person,0.0
1771452516.2647605,-9.975772857666016,-3.6213130950927734,2.71291901409411,0.9383272528648376,person,0.0
1771452516.4310908,12.54096794128418,-5.631087303161621,2.7823040731989748,0.9378031492233276,person,0.9987354278564453
1771452516.4320896,-10.305609703063965,-3.698542594909668,2.7483793861811225,0.9375033974647522,person,0.0
1771452516.584067,12.808000564575195,-5.950170040130615,2.8223974585849283,0.9387065172195435,person,0.0
1771452516.584067,-10.753314018249512,-3.730642318725586,2.7789114352632964,0.9373084902763367,person,0.0
1771452516.741605,12.647939682006836,-6.141698360443115,2.855010702707246,0.9417222738265991,person,0.0
1771452516.7426014,-11.52700138092041,-3.7138307094573975,2.8034936556045924,0.9373060464859009,person,0.0
1771452516.904047,12.236021041870117,-6.348592758178711,2.8850023648163052,0.9380666017532349,person,0.0
1771452516.9050548,-12.281942367553711,-3.7220113277435303,2.8268285310246863,0.9429065585136414,person,0.0
1771452517.072,10.943628311157227,-6.643563747406006,2.917037485384791,0.927130401134491,person,0.0
1771452517.072,-12.289649963378906,-3.9935555458068848,2.8616559827333683,0.938841700553894,person,0.0
1771452517.2412882,9.260712623596191,-6.830896854400635,2.9537792083502237,0.923726499080658,person,0.0
1771452517.2422822,-11.683366775512695,-4.382678508758545,2.904405479753364,0.9392207860946655,person,0.0
1771452517.402712,8.181188583374023,-6.97108268737793,2.9905036829119407,0.9469424486160278,person,0.0
1771452517.4037137,-10.471641540527344,-4.686307430267334,2.944458206144607,0.9399389028549194,person,0.0
1771452517.5744598,7.98330020904541,-7.162454128265381,3.032529015922565,0.9373795986175537,person,0.0
1771452517.5759685,-9.154214859008789,-5.222823619842529,2.9975828294683713,0.9415881633758545,person,0.0
1771452517.731462,8.067120552062988,-7.264606475830078,3.07728665615783,0.9283223748207092,person,0.0
1771452517.731462,-8.607468605041504,-5.539249897003174,3.042667261525408,0.9423508048057556,person,0.0
1771452517.8940334,8.175827980041504,-7.356180191040039,3.114296405849175,0.9289671778678894,person,0.0
1771452517.8950334,-8.749160766601562,-5.730480670928955,3.079114996727355,0.947217583656311,person,0.0
1771452518.050007,7.991364479064941,-7.436317443847656,3.1474841541634,0.9384178519248962,person,0.0
1771452518.0510075,-9.678470611572266,-5.9177680015563965,3.111463129609984,0.9407511949539185,person,0.0
1771452518.221611,7.778308868408203,-7.468198776245117,3.1727626194906096,0.9239448308944702,person,0.0
1771452518.221611,-10.260030746459961,-5.900927543640137,3.130181733174026,0.9379013776779175,person,0.0
1771452518.3813975,7.631740093231201,-7.473829746246338,3.189050723975183,0.9152268767356873,person,0.0
1771452518.3823974,-10.263792991638184,-5.684045791625977,3.1354439479471647,0.9308785200119019,person,0.0
1771452518.5581179,8.47165584564209,-7.582921981811523,3.1985541704253513,0.9433048367500305,person,0.0
1771452518.5611181,-9.18497085571289,-5.522270202636719,3.1358794548155493,0.9375830292701721,person,0.0
1771452518.71602,8.902066230773926,-7.702261447906494,3.2051597715090594,0.9375398755073547,person,0.0
1771452518.71602,-8.780319213867188,-5.229417324066162,3.126662247290245,0.9416912198066711,person,0.0
1771452518.8784335,9.494863510131836,-7.87045955657959,3.2083027772835124,0.9306895136833191,person,0.0
1771452518.8794258,-9.019091606140137,-4.931016445159912,3.1169739420249667,0.9358788728713989,person,0.0
1771452519.0543847,9.030464172363281,-8.150014877319336,3.2199668931260326,0.937595009803772,person,0.0
1771452519.0543847,-11.002168655395508,-4.438751697540283,3.105456391004981,0.9421072602272034,person,0.0
1771452519.2197425,7.951570510864258,-8.345621109008789,3.2239568492435353,0.9356105327606201,person,0.0
1771452519.2207506,-12.395401954650879,-3.983052968978882,3.0903944313894027,0.9457061290740967,person,0.0
1771452519.3844914,7.203849792480469,-8.484190940856934,3.224831665693759,0.9184334874153137,person,0.0
1771452519.3844914,-13.035055160522461,-3.776670455932617,3.0832070447745648,0.9462001919746399,person,0.0
1771452519.554557,7.0841474533081055,-8.691512107849121,3.23357124126191,0.9122039079666138,person,0.0
1771452519.5555625,-12.47859001159668,-3.587946891784668,3.0833738151317487,0.9451566934585571,person,0.0
1771452519.7157598,6.865564346313477,-8.775806427001953,3.243169882410242,0.920663595199585,person,0.0
1771452519.7173107,-12.019742965698242,-3.4813151359558105,3.085976672593329,0.944845974445343,person,0.0
1771452519.874941,6.944634914398193,-8.873632431030273,3.2514035710124256,0.9234460592269897,person,0.0
1771452519.8764596,-11.583375930786133,-3.2516679763793945,3.0831952925378197,0.9418275952339172,person,0.0
1771452520.0418706,7.522001266479492,-9.028197288513184,3.2601250256187035,0.9081450700759888,person,0.0
1771452520.042871,-11.20603084564209,-3.122731924057007,3.085710089500569,0.9338374137878418,person,0.0
1771452520.2077792,7.9960174560546875,-9.137176513671875,3.2695856979975813,0.9095767736434937,person,0.0
1771452520.2077792,-11.056561470031738,-3.076104164123535,3.091040065749495,0.9363622069358826,person,0.0
1771452520.3563519,7.998030185699463,-9.21865177154541,3.281508554234401,0.9020786285400391,person,0.9996891021728516
1771452520.3573515,-10.972487449645996,-3.0502097606658936,3.0990343773129756,0.9305927753448486,person,0.0
1771452520.5023272,7.884646415710449,-9.28893756866455,3.2926134110634084,0.8914276361465454,person,0.0
1771452520.5033274,-10.907060623168945,-3.0454859733581543,3.1061058145540223,0.9332727193832397,person,0.0
1771452520.6663587,7.472146987915039,-9.403303146362305,3.309404410688311,0.9197271466255188,person,0.0
1771452520.6663587,-10.939611434936523,-3.0602493286132812,3.118885507421119,0.934184730052948,person,0.0
1771452520.823859,7.208980083465576,-9.485355377197266,3.320140584906138,0.9057676792144775,person,0.0
1771452520.8248587,-10.99323558807373,-3.0764341354370117,3.128559318881149,0.9375066757202148,person,0.0
1771452520.9871793,6.904323577880859,-9.558469772338867,3.3320669098084243,0.9270685911178589,person,0.0
1771452520.988686,-10.983295440673828,-3.096897602081299,3.137804535056878,0.9383721947669983,person,0.0
1771452521.1530828,6.472431182861328,-9.565752029418945,3.3448192006643893,0.9158039689064026,person,0.0
1771452521.1530828,-10.898181915283203,-3.105856418609619,3.1477804653562185,0.934764564037323,person,0.0
1771452521.3242555,5.685450553894043,-9.621611595153809,3.3549801549060367,0.8904722929000854,person,0.0
1771452521.3242555,-10.77547836303711,-3.110470771789551,3.1577184392888253,0.9318490624427795,person,0.0
1771452521.4881055,5.315849304199219,-9.682761192321777,3.367068196700647,0.8863644599914551,person,0.0
1771452521.4891021,-10.723607063293457,-3.214611530303955,3.171746810982275,0.933438777923584,person,0.0
1771452521.6393552,5.259112358093262,-9.719806671142578,3.378595969382378,0.882128894329071,person,0.0
1771452521.6413538,-10.697017669677734,-3.3546369075775146,3.185625414426831,0.9329733848571777,person,0.0
